Participant ID,Scent ID,Scent Description,Chemical Compounds,Sentiment Label,Age,Gender,Cultural Background,Previous Experience,Current Mood,Emotional Intensity
6,19,Ocean Breeze,Dimethyl sulfide,Freedom,21,Female,American,False,Sad,Low
6,20,Rain,Geosmin,Nature,27,Female,Indian,False,Neutral,Medium
6,21,Lavender,"Linalool, Linalyl acetate",Relaxation,20,Female,Indian,True,Energized,Low
6,22,Citrus,"Limonene, Citral",Happiness,58,Other,Indian,True,Calm,Medium
6,23,Pine,Pinene,Calmness,62,Other,British,False,Energized,High
6,24,Fresh Linen,Aldehydes,Cleanliness,35,Other,Indian,False,Calm,Medium
6,25,Peppermint,Menthol,Refreshment,64,Male,Chinese,False,Energized,High
6,26,Vanilla,Vanillin,Comfort,53,Other,French,True,Calm,Low
6,27,Rose,"Citronellol, Geraniol",Romance,64,Female,American,True,Calm,Low
6,28,Eucalyptus,Eucalyptol,Healing,39,Other,British,True,Stressed,High
6,29,Sandalwood,Santalol,Tranquility,51,Female,Indian,True,Calm,High
6,30,Leather,Benzaldehyde,Luxury,64,Male,Indian,True,Calm,High
6,31,Coffee,"Caffeine, Niacin",Alertness,25,Female,French,False,Stressed,Low
6,32,Chocolate,Theobromine,Pleasure,57,Female,French,False,Sad,Low
6,33,Burnt Wood,Guaiacol,Nostalgia,66,Female,British,False,Sad,Medium
6,34,Cinnamon,Cinnamaldehyde,Warmth,61,Male,American,True,Stressed,High
6,35,Apple,Amyl acetate,Freshness,36,Other,Indian,True,Neutral,Medium
6,36,Strawberry,Methyl anthranilate,Joy,59,Other,British,True,Calm,Low
6,37,Smoky,Creosol,Mystery,58,Male,Chinese,False,Calm,Medium
6,38,Floral,Phenyl ethyl alcohol,Delight,54,Female,Chinese,True,Stressed,Medium
6,39,Ocean Breeze,Dimethyl sulfide,Freedom,23,Other,British,True,Stressed,Low
6,40,Rain,Geosmin,Nature,69,Male,Indian,False,Neutral,Low
6,41,Lavender,"Linalool, Linalyl acetate",Relaxation,43,Other,British,True,Sad,High
6,42,Citrus,"Limonene, Citral",Happiness,51,Male,Indian,False,Energized,Medium
6,43,Pine,Pinene,Calmness,62,Female,French,True,Sad,Low
6,44,Fresh Linen,Aldehydes,Cleanliness,23,Other,British,True,Calm,Low
6,45,Peppermint,Menthol,Refreshment,54,Male,Indian,False,Stressed,Medium
6,46,Vanilla,Vanillin,Comfort,50,Other,British,False,Neutral,Low
6,47,Rose,"Citronellol, Geraniol",Romance,39,Other,British,False,Sad,High
6,48,Eucalyptus,Eucalyptol,Healing,38,Other,Indian,False,Neutral,High
6,49,Sandalwood,Santalol,Tranquility,23,Other,Indian,False,Sad,Medium
6,50,Leather,Benzaldehyde,Luxury,23,Male,American,False,Calm,High
6,51,Coffee,"Caffeine, Niacin",Alertness,65,Female,British,True,Energized,Low
6,52,Chocolate,Theobromine,Pleasure,21,Male,Chinese,True,Neutral,Low
6,53,Burnt Wood,Guaiacol,Nostalgia,47,Male,British,False,Neutral,Low
6,54,Cinnamon,Cinnamaldehyde,Warmth,28,Male,British,True,Energized,Low
6,55,Apple,Amyl acetate,Freshness,47,Female,Indian,False,Neutral,Medium
6,56,Strawberry,Methyl anthranilate,Joy,48,Other,British,True,Neutral,High
6,57,Smoky,Creosol,Mystery,41,Other,British,False,Sad,High
6,58,Floral,Phenyl ethyl alcohol,Delight,26,Other,Chinese,True,Sad,Low
6,59,Ocean Breeze,Dimethyl sulfide,Freedom,20,Female,Indian,True,Energized,Medium
6,60,Rain,Geosmin,Nature,68,Other,British,True,Calm,Low
6,61,Lavender,"Linalool, Linalyl acetate",Relaxation,48,Female,French,True,Neutral,Low
6,62,Citrus,"Limonene, Citral",Happiness,57,Other,American,True,Calm,Medium
6,63,Pine,Pinene,Calmness,54,Other,Chinese,False,Energized,Medium
6,64,Fresh Linen,Aldehydes,Cleanliness,53,Male,British,False,Energized,Low
6,65,Peppermint,Menthol,Refreshment,41,Female,French,False,Sad,High
6,66,Vanilla,Vanillin,Comfort,48,Male,British,True,Neutral,Low
6,67,Rose,"Citronellol, Geraniol",Romance,23,Male,British,False,Stressed,High
6,68,Eucalyptus,Eucalyptol,Healing,19,Male,Indian,True,Energized,High
6,69,Sandalwood,Santalol,Tranquility,37,Female,Indian,True,Neutral,Medium
6,70,Leather,Benzaldehyde,Luxury,45,Female,Indian,True,Calm,Medium
6,71,Coffee,"Caffeine, Niacin",Alertness,28,Other,French,False,Sad,Low
6,72,Chocolate,Theobromine,Pleasure,21,Male,British,True,Calm,High
6,73,Burnt Wood,Guaiacol,Nostalgia,32,Other,American,False,Energized,High
6,74,Cinnamon,Cinnamaldehyde,Warmth,23,Male,Chinese,False,Energized,Low
6,75,Apple,Amyl acetate,Freshness,66,Female,Indian,True,Calm,Low
6,76,Strawberry,Methyl anthranilate,Joy,47,Female,Indian,True,Energized,Low
6,77,Smoky,Creosol,Mystery,55,Female,British,False,Neutral,Medium
6,78,Floral,Phenyl ethyl alcohol,Delight,68,Male,British,False,Energized,Low
6,79,Ocean Breeze,Dimethyl sulfide,Freedom,19,Female,French,False,Sad,Low
6,80,Rain,Geosmin,Nature,32,Male,French,False,Neutral,High
6,81,Lavender,"Linalool, Linalyl acetate",Relaxation,28,Other,Indian,False,Stressed,Low
6,82,Citrus,"Limonene, Citral",Happiness,25,Male,British,False,Energized,High
6,83,Pine,Pinene,Calmness,43,Other,American,True,Energized,High
6,84,Fresh Linen,Aldehydes,Cleanliness,68,Male,Chinese,False,Sad,Medium
6,85,Peppermint,Menthol,Refreshment,62,Other,British,False,Sad,Low
6,86,Vanilla,Vanillin,Comfort,61,Female,British,False,Calm,Low
6,87,Rose,"Citronellol, Geraniol",Romance,22,Other,French,False,Calm,High
6,88,Eucalyptus,Eucalyptol,Healing,23,Female,Chinese,True,Calm,Medium
6,89,Sandalwood,Santalol,Tranquility,43,Female,Indian,True,Sad,Medium
6,90,Leather,Benzaldehyde,Luxury,21,Other,British,False,Calm,Low
6,91,Coffee,"Caffeine, Niacin",Alertness,36,Male,Indian,False,Calm,High
6,92,Chocolate,Theobromine,Pleasure,37,Male,British,False,Stressed,Low
6,93,Burnt Wood,Guaiacol,Nostalgia,50,Male,Indian,True,Calm,Low
6,94,Cinnamon,Cinnamaldehyde,Warmth,37,Male,Chinese,True,Energized,Low
6,95,Apple,Amyl acetate,Freshness,66,Male,French,True,Sad,Low
6,96,Strawberry,Methyl anthranilate,Joy,29,Female,Chinese,True,Neutral,High
6,97,Smoky,Creosol,Mystery,64,Male,American,True,Stressed,Medium
6,98,Floral,Phenyl ethyl alcohol,Delight,18,Female,French,True,Sad,Low
6,99,Ocean Breeze,Dimethyl sulfide,Freedom,43,Female,Chinese,False,Sad,Low
6,100,Rain,Geosmin,Nature,31,Female,American,True,Energized,Low
6,101,Lavender,"Linalool, Linalyl acetate",Relaxation,55,Other,British,True,Calm,Low
6,102,Citrus,"Limonene, Citral",Happiness,54,Other,British,False,Energized,Medium
6,103,Pine,Pinene,Calmness,28,Female,Indian,True,Calm,Medium
6,104,Fresh Linen,Aldehydes,Cleanliness,53,Other,French,False,Calm,Medium
6,105,Peppermint,Menthol,Refreshment,30,Male,British,True,Sad,Medium
6,106,Vanilla,Vanillin,Comfort,60,Male,French,False,Calm,Low
6,107,Rose,"Citronellol, Geraniol",Romance,20,Female,British,False,Stressed,High
6,108,Eucalyptus,Eucalyptol,Healing,50,Male,Indian,False,Stressed,Medium
6,109,Sandalwood,Santalol,Tranquility,23,Female,Chinese,False,Stressed,Medium
6,110,Leather,Benzaldehyde,Luxury,67,Female,Indian,False,Sad,Low
6,111,Coffee,"Caffeine, Niacin",Alertness,27,Male,American,True,Energized,Low
6,112,Chocolate,Theobromine,Pleasure,22,Other,British,True,Neutral,Low
6,113,Burnt Wood,Guaiacol,Nostalgia,40,Male,American,False,Calm,Low
6,114,Cinnamon,Cinnamaldehyde,Warmth,27,Male,American,False,Neutral,High
6,115,Apple,Amyl acetate,Freshness,61,Female,French,False,Energized,High
6,116,Strawberry,Methyl anthranilate,Joy,19,Female,British,True,Energized,Medium
6,117,Smoky,Creosol,Mystery,30,Female,American,False,Sad,High
6,118,Floral,Phenyl ethyl alcohol,Delight,57,Female,Chinese,False,Stressed,Medium
6,119,Ocean Breeze,Dimethyl sulfide,Freedom,19,Other,American,False,Stressed,Medium
6,120,Rain,Geosmin,Nature,37,Other,Chinese,False,Energized,High
6,121,Lavender,"Linalool, Linalyl acetate",Relaxation,18,Other,French,True,Sad,Medium
6,122,Citrus,"Limonene, Citral",Happiness,54,Female,American,False,Sad,Low
6,123,Pine,Pinene,Calmness,26,Female,Indian,False,Calm,Medium
6,124,Fresh Linen,Aldehydes,Cleanliness,34,Female,French,True,Stressed,Low
6,125,Peppermint,Menthol,Refreshment,26,Other,Chinese,False,Energized,High
6,126,Vanilla,Vanillin,Comfort,28,Female,French,False,Neutral,High
6,127,Rose,"Citronellol, Geraniol",Romance,32,Male,American,True,Stressed,Medium
6,128,Eucalyptus,Eucalyptol,Healing,41,Male,British,True,Calm,Low
6,129,Sandalwood,Santalol,Tranquility,55,Female,British,True,Sad,Medium
6,130,Leather,Benzaldehyde,Luxury,52,Male,Chinese,False,Energized,High
6,131,Coffee,"Caffeine, Niacin",Alertness,47,Male,Chinese,False,Stressed,Medium
6,132,Chocolate,Theobromine,Pleasure,48,Other,British,True,Neutral,Medium
6,133,Burnt Wood,Guaiacol,Nostalgia,66,Female,Chinese,True,Calm,Low
6,134,Cinnamon,Cinnamaldehyde,Warmth,22,Female,French,True,Calm,High
6,135,Apple,Amyl acetate,Freshness,61,Other,Indian,False,Stressed,Medium
6,136,Strawberry,Methyl anthranilate,Joy,67,Male,Indian,False,Neutral,Low
6,137,Smoky,Creosol,Mystery,31,Male,French,True,Calm,Medium
6,138,Floral,Phenyl ethyl alcohol,Delight,28,Female,Indian,False,Energized,Low
6,139,Ocean Breeze,Dimethyl sulfide,Freedom,26,Male,American,True,Calm,Low
6,140,Rain,Geosmin,Nature,51,Other,French,False,Neutral,Medium
6,141,Lavender,"Linalool, Linalyl acetate",Relaxation,29,Other,Chinese,False,Sad,High
6,142,Citrus,"Limonene, Citral",Happiness,52,Female,French,False,Sad,High
6,143,Pine,Pinene,Calmness,52,Other,British,False,Stressed,Low
6,144,Fresh Linen,Aldehydes,Cleanliness,18,Other,Chinese,True,Neutral,High
6,145,Peppermint,Menthol,Refreshment,57,Female,British,False,Calm,Low
6,146,Vanilla,Vanillin,Comfort,39,Other,Chinese,False,Calm,High
6,147,Rose,"Citronellol, Geraniol",Romance,46,Other,Indian,True,Sad,Medium
6,148,Eucalyptus,Eucalyptol,Healing,25,Other,French,False,Sad,High
6,149,Sandalwood,Santalol,Tranquility,28,Male,American,True,Energized,Low
6,150,Leather,Benzaldehyde,Luxury,58,Female,Chinese,True,Sad,Low
6,151,Coffee,"Caffeine, Niacin",Alertness,54,Female,Chinese,False,Energized,High
6,152,Chocolate,Theobromine,Pleasure,31,Female,British,False,Calm,Medium
6,153,Burnt Wood,Guaiacol,Nostalgia,47,Male,Indian,True,Energized,Low
6,154,Cinnamon,Cinnamaldehyde,Warmth,52,Male,British,True,Energized,Low
6,155,Apple,Amyl acetate,Freshness,38,Female,British,True,Stressed,Low
6,156,Strawberry,Methyl anthranilate,Joy,54,Male,Indian,False,Sad,Low
6,157,Smoky,Creosol,Mystery,22,Female,American,True,Energized,Low
6,158,Floral,Phenyl ethyl alcohol,Delight,36,Male,British,True,Calm,Medium
6,159,Ocean Breeze,Dimethyl sulfide,Freedom,31,Other,British,True,Neutral,High
6,160,Rain,Geosmin,Nature,43,Other,Chinese,False,Energized,Medium
6,161,Lavender,"Linalool, Linalyl acetate",Relaxation,21,Female,Indian,True,Sad,Medium
6,162,Citrus,"Limonene, Citral",Happiness,42,Male,French,False,Stressed,Low
6,163,Pine,Pinene,Calmness,62,Male,American,False,Calm,Medium
6,164,Fresh Linen,Aldehydes,Cleanliness,59,Other,American,True,Stressed,Low
6,165,Peppermint,Menthol,Refreshment,42,Other,Indian,False,Neutral,Medium
6,166,Vanilla,Vanillin,Comfort,35,Male,Chinese,True,Energized,Low
6,167,Rose,"Citronellol, Geraniol",Romance,57,Male,Chinese,False,Energized,Low
6,168,Eucalyptus,Eucalyptol,Healing,25,Male,Indian,False,Sad,Medium
6,169,Sandalwood,Santalol,Tranquility,56,Male,Chinese,True,Energized,Medium
6,170,Leather,Benzaldehyde,Luxury,57,Male,American,True,Calm,High
6,171,Coffee,"Caffeine, Niacin",Alertness,31,Male,American,True,Neutral,High
6,172,Chocolate,Theobromine,Pleasure,49,Female,French,False,Stressed,High
6,173,Burnt Wood,Guaiacol,Nostalgia,68,Male,Indian,False,Neutral,Medium
6,174,Cinnamon,Cinnamaldehyde,Warmth,55,Other,British,True,Energized,Medium
6,175,Apple,Amyl acetate,Freshness,50,Female,British,True,Stressed,Low
6,176,Strawberry,Methyl anthranilate,Joy,40,Male,French,False,Sad,High
6,177,Smoky,Creosol,Mystery,32,Other,French,False,Neutral,Low
6,178,Floral,Phenyl ethyl alcohol,Delight,50,Female,Chinese,False,Stressed,Low
6,179,Ocean Breeze,Dimethyl sulfide,Freedom,42,Other,French,True,Stressed,Low
6,180,Rain,Geosmin,Nature,34,Male,French,False,Stressed,Low
6,181,Lavender,"Linalool, Linalyl acetate",Relaxation,50,Male,British,True,Calm,High
6,182,Citrus,"Limonene, Citral",Happiness,64,Male,Chinese,False,Neutral,Low
6,183,Pine,Pinene,Calmness,19,Male,French,False,Stressed,Medium
6,184,Fresh Linen,Aldehydes,Cleanliness,31,Female,French,True,Neutral,Medium
6,185,Peppermint,Menthol,Refreshment,57,Female,Chinese,True,Stressed,Medium
6,186,Vanilla,Vanillin,Comfort,57,Other,Indian,True,Sad,High
6,187,Rose,"Citronellol, Geraniol",Romance,68,Male,Chinese,False,Sad,Low
6,188,Eucalyptus,Eucalyptol,Healing,56,Other,British,False,Sad,High
6,189,Sandalwood,Santalol,Tranquility,68,Female,Indian,False,Energized,Low
6,190,Leather,Benzaldehyde,Luxury,23,Male,American,True,Stressed,High
6,191,Coffee,"Caffeine, Niacin",Alertness,23,Male,Chinese,False,Energized,High
6,192,Chocolate,Theobromine,Pleasure,20,Female,British,True,Neutral,Low
6,193,Burnt Wood,Guaiacol,Nostalgia,24,Female,Indian,True,Energized,High
6,194,Cinnamon,Cinnamaldehyde,Warmth,68,Female,Chinese,True,Neutral,Low
6,195,Apple,Amyl acetate,Freshness,25,Female,French,False,Neutral,Medium
6,196,Strawberry,Methyl anthranilate,Joy,59,Female,Chinese,False,Neutral,Medium
6,197,Smoky,Creosol,Mystery,69,Male,American,True,Energized,Medium
6,198,Floral,Phenyl ethyl alcohol,Delight,32,Female,Chinese,False,Stressed,High
6,199,Ocean Breeze,Dimethyl sulfide,Freedom,64,Male,Indian,True,Energized,Medium
6,200,Rain,Geosmin,Nature,46,Male,Indian,True,Stressed,Low
7,1,Lavender,"Linalool, Linalyl acetate",Relaxation,50,Female,Chinese,False,Stressed,Medium
7,2,Citrus,"Limonene, Citral",Happiness,69,Female,Indian,True,Neutral,Medium
7,3,Pine,Pinene,Calmness,47,Male,French,True,Energized,High
7,4,Fresh Linen,Aldehydes,Cleanliness,56,Female,Chinese,False,Stressed,Low
7,5,Peppermint,Menthol,Refreshment,44,Female,French,True,Sad,High
7,6,Vanilla,Vanillin,Comfort,53,Female,French,True,Stressed,High
7,7,Rose,"Citronellol, Geraniol",Romance,46,Other,British,True,Sad,Low
7,8,Eucalyptus,Eucalyptol,Healing,55,Male,Chinese,True,Energized,High
7,9,Sandalwood,Santalol,Tranquility,50,Other,Indian,True,Energized,Low
7,10,Leather,Benzaldehyde,Luxury,54,Female,French,True,Energized,Medium
7,11,Coffee,"Caffeine, Niacin",Alertness,44,Other,British,True,Stressed,Low
7,12,Chocolate,Theobromine,Pleasure,50,Female,Chinese,False,Calm,Low
7,13,Burnt Wood,Guaiacol,Nostalgia,21,Other,Chinese,False,Stressed,Low
7,14,Cinnamon,Cinnamaldehyde,Warmth,39,Female,American,True,Stressed,High
7,15,Apple,Amyl acetate,Freshness,19,Other,American,True,Neutral,Low
7,16,Strawberry,Methyl anthranilate,Joy,27,Other,French,False,Neutral,Low
7,17,Smoky,Creosol,Mystery,22,Other,American,False,Stressed,Low
7,18,Floral,Phenyl ethyl alcohol,Delight,27,Male,French,False,Sad,Medium
7,19,Ocean Breeze,Dimethyl sulfide,Freedom,50,Other,Indian,False,Neutral,Low
7,20,Rain,Geosmin,Nature,55,Male,French,False,Stressed,High
7,21,Lavender,"Linalool, Linalyl acetate",Relaxation,30,Female,American,True,Calm,Low
7,22,Citrus,"Limonene, Citral",Happiness,48,Other,Indian,False,Sad,Low
7,23,Pine,Pinene,Calmness,64,Female,American,False,Energized,Medium
7,24,Fresh Linen,Aldehydes,Cleanliness,53,Female,French,False,Stressed,Low
7,25,Peppermint,Menthol,Refreshment,62,Other,British,True,Stressed,High
7,26,Vanilla,Vanillin,Comfort,41,Male,Chinese,True,Sad,Low
7,27,Rose,"Citronellol, Geraniol",Romance,69,Other,American,True,Neutral,High
7,28,Eucalyptus,Eucalyptol,Healing,32,Female,French,True,Neutral,Medium
7,29,Sandalwood,Santalol,Tranquility,46,Female,Indian,True,Neutral,Low
7,30,Leather,Benzaldehyde,Luxury,25,Other,American,True,Energized,Medium
7,31,Coffee,"Caffeine, Niacin",Alertness,22,Male,American,False,Sad,Low
7,32,Chocolate,Theobromine,Pleasure,46,Male,Chinese,True,Sad,High
7,33,Burnt Wood,Guaiacol,Nostalgia,64,Female,French,True,Neutral,Medium
7,34,Cinnamon,Cinnamaldehyde,Warmth,21,Female,British,False,Neutral,Low
7,35,Apple,Amyl acetate,Freshness,29,Male,Indian,True,Calm,High
7,36,Strawberry,Methyl anthranilate,Joy,62,Other,French,False,Calm,Medium
7,37,Smoky,Creosol,Mystery,19,Female,Indian,False,Stressed,Low
7,38,Floral,Phenyl ethyl alcohol,Delight,44,Male,American,True,Stressed,Medium
7,39,Ocean Breeze,Dimethyl sulfide,Freedom,48,Female,Chinese,False,Sad,Low
7,40,Rain,Geosmin,Nature,68,Other,Chinese,False,Sad,High
7,41,Lavender,"Linalool, Linalyl acetate",Relaxation,68,Male,British,False,Energized,High
7,42,Citrus,"Limonene, Citral",Happiness,53,Female,Chinese,False,Energized,Medium
7,43,Pine,Pinene,Calmness,53,Other,American,True,Calm,Medium
7,44,Fresh Linen,Aldehydes,Cleanliness,43,Female,British,False,Stressed,Low
7,45,Peppermint,Menthol,Refreshment,60,Other,French,True,Calm,High
7,46,Vanilla,Vanillin,Comfort,44,Other,Chinese,False,Calm,Low
7,47,Rose,"Citronellol, Geraniol",Romance,22,Male,British,False,Stressed,High
7,48,Eucalyptus,Eucalyptol,Healing,37,Other,American,False,Energized,Medium
7,49,Sandalwood,Santalol,Tranquility,28,Female,Indian,True,Stressed,Low
7,50,Leather,Benzaldehyde,Luxury,27,Other,Indian,True,Neutral,Low
7,51,Coffee,"Caffeine, Niacin",Alertness,57,Other,American,True,Neutral,High
7,52,Chocolate,Theobromine,Pleasure,55,Male,American,False,Neutral,High
7,53,Burnt Wood,Guaiacol,Nostalgia,23,Other,Indian,False,Sad,High
7,54,Cinnamon,Cinnamaldehyde,Warmth,25,Other,British,False,Energized,Medium
7,55,Apple,Amyl acetate,Freshness,40,Female,Indian,False,Energized,Low
7,56,Strawberry,Methyl anthranilate,Joy,64,Male,American,True,Sad,High
7,57,Smoky,Creosol,Mystery,43,Male,Chinese,False,Calm,Medium
7,58,Floral,Phenyl ethyl alcohol,Delight,63,Male,French,True,Neutral,High
7,59,Ocean Breeze,Dimethyl sulfide,Freedom,60,Other,Chinese,False,Neutral,Low
7,60,Rain,Geosmin,Nature,29,Male,Chinese,True,Calm,High
7,61,Lavender,"Linalool, Linalyl acetate",Relaxation,43,Other,American,True,Stressed,Low
7,62,Citrus,"Limonene, Citral",Happiness,30,Other,Indian,False,Stressed,Medium
7,63,Pine,Pinene,Calmness,57,Female,British,False,Energized,Medium
7,64,Fresh Linen,Aldehydes,Cleanliness,35,Female,Chinese,True,Sad,High
7,65,Peppermint,Menthol,Refreshment,42,Female,Indian,False,Energized,Low
7,66,Vanilla,Vanillin,Comfort,50,Female,British,False,Stressed,Low
7,67,Rose,"Citronellol, Geraniol",Romance,64,Female,Chinese,True,Calm,Low
7,68,Eucalyptus,Eucalyptol,Healing,57,Other,British,True,Energized,High
7,69,Sandalwood,Santalol,Tranquility,60,Other,Indian,True,Neutral,Low
7,70,Leather,Benzaldehyde,Luxury,29,Male,French,True,Neutral,Low
7,71,Coffee,"Caffeine, Niacin",Alertness,61,Other,Indian,False,Calm,Low
7,72,Chocolate,Theobromine,Pleasure,53,Other,American,True,Stressed,Low
7,73,Burnt Wood,Guaiacol,Nostalgia,65,Female,British,True,Neutral,High
7,74,Cinnamon,Cinnamaldehyde,Warmth,21,Other,French,True,Neutral,High
7,75,Apple,Amyl acetate,Freshness,22,Female,British,False,Sad,Low
7,76,Strawberry,Methyl anthranilate,Joy,54,Male,British,True,Energized,Low
7,77,Smoky,Creosol,Mystery,25,Male,Chinese,False,Stressed,Medium
7,78,Floral,Phenyl ethyl alcohol,Delight,59,Other,American,True,Energized,Medium
7,79,Ocean Breeze,Dimethyl sulfide,Freedom,66,Male,British,True,Stressed,Low
7,80,Rain,Geosmin,Nature,45,Other,Indian,False,Neutral,Low
7,81,Lavender,"Linalool, Linalyl acetate",Relaxation,48,Male,Indian,True,Sad,Medium
7,82,Citrus,"Limonene, Citral",Happiness,26,Female,Chinese,True,Energized,Medium
7,83,Pine,Pinene,Calmness,68,Female,American,False,Neutral,Low
7,84,Fresh Linen,Aldehydes,Cleanliness,46,Female,American,True,Stressed,High
7,85,Peppermint,Menthol,Refreshment,31,Female,Indian,True,Energized,High
7,86,Vanilla,Vanillin,Comfort,57,Other,French,True,Energized,Low
7,87,Rose,"Citronellol, Geraniol",Romance,58,Male,Chinese,True,Neutral,Low
7,88,Eucalyptus,Eucalyptol,Healing,39,Other,Chinese,False,Energized,Medium
7,89,Sandalwood,Santalol,Tranquility,28,Female,Indian,True,Sad,Medium
7,90,Leather,Benzaldehyde,Luxury,40,Other,Indian,False,Sad,High
7,91,Coffee,"Caffeine, Niacin",Alertness,18,Male,French,True,Neutral,Low
7,92,Chocolate,Theobromine,Pleasure,63,Other,French,False,Stressed,Medium
7,93,Burnt Wood,Guaiacol,Nostalgia,54,Male,American,True,Neutral,High
7,94,Cinnamon,Cinnamaldehyde,Warmth,38,Other,Chinese,False,Sad,High
7,95,Apple,Amyl acetate,Freshness,43,Male,Chinese,True,Calm,High
7,96,Strawberry,Methyl anthranilate,Joy,63,Male,Indian,False,Calm,Medium
7,97,Smoky,Creosol,Mystery,53,Female,American,False,Energized,Medium
7,98,Floral,Phenyl ethyl alcohol,Delight,40,Male,Chinese,True,Energized,Low
7,99,Ocean Breeze,Dimethyl sulfide,Freedom,18,Female,American,False,Calm,Low
7,100,Rain,Geosmin,Nature,68,Female,American,True,Sad,High
7,101,Lavender,"Linalool, Linalyl acetate",Relaxation,57,Female,Indian,True,Energized,High
7,102,Citrus,"Limonene, Citral",Happiness,32,Other,American,True,Neutral,Medium
7,103,Pine,Pinene,Calmness,38,Other,French,True,Neutral,Medium
7,104,Fresh Linen,Aldehydes,Cleanliness,64,Other,French,True,Sad,Low
7,105,Peppermint,Menthol,Refreshment,26,Other,British,False,Energized,Low
7,106,Vanilla,Vanillin,Comfort,26,Male,Indian,True,Neutral,Low
7,107,Rose,"Citronellol, Geraniol",Romance,27,Male,British,True,Energized,Medium
7,108,Eucalyptus,Eucalyptol,Healing,69,Other,French,True,Energized,High
7,109,Sandalwood,Santalol,Tranquility,43,Male,British,True,Neutral,Low
7,110,Leather,Benzaldehyde,Luxury,58,Male,Indian,True,Calm,Low
7,111,Coffee,"Caffeine, Niacin",Alertness,52,Female,Indian,True,Neutral,Medium
7,112,Chocolate,Theobromine,Pleasure,69,Female,American,False,Sad,Low
7,113,Burnt Wood,Guaiacol,Nostalgia,42,Female,Chinese,False,Stressed,High
7,114,Cinnamon,Cinnamaldehyde,Warmth,43,Female,American,True,Neutral,Medium
7,115,Apple,Amyl acetate,Freshness,28,Male,Indian,False,Energized,Low
7,116,Strawberry,Methyl anthranilate,Joy,55,Other,French,True,Energized,Low
7,117,Smoky,Creosol,Mystery,19,Male,French,True,Neutral,Medium
7,118,Floral,Phenyl ethyl alcohol,Delight,24,Male,American,True,Stressed,Medium
7,119,Ocean Breeze,Dimethyl sulfide,Freedom,35,Male,Indian,True,Neutral,Low
7,120,Rain,Geosmin,Nature,44,Female,French,True,Stressed,High
7,121,Lavender,"Linalool, Linalyl acetate",Relaxation,51,Female,Indian,False,Stressed,Medium
7,122,Citrus,"Limonene, Citral",Happiness,44,Female,French,False,Sad,High
7,123,Pine,Pinene,Calmness,34,Other,Indian,False,Energized,Low
7,124,Fresh Linen,Aldehydes,Cleanliness,60,Male,British,False,Energized,High
7,125,Peppermint,Menthol,Refreshment,61,Other,Indian,True,Stressed,Low
7,126,Vanilla,Vanillin,Comfort,68,Female,Indian,False,Energized,Low
7,127,Rose,"Citronellol, Geraniol",Romance,41,Other,American,True,Calm,Low
7,128,Eucalyptus,Eucalyptol,Healing,42,Male,British,False,Stressed,Low
7,129,Sandalwood,Santalol,Tranquility,24,Male,Chinese,False,Energized,High
7,130,Leather,Benzaldehyde,Luxury,69,Female,American,False,Calm,Low
7,131,Coffee,"Caffeine, Niacin",Alertness,23,Female,Chinese,False,Sad,Low
7,132,Chocolate,Theobromine,Pleasure,41,Other,French,True,Energized,High
7,133,Burnt Wood,Guaiacol,Nostalgia,50,Female,Chinese,False,Calm,Medium
7,134,Cinnamon,Cinnamaldehyde,Warmth,66,Female,Indian,False,Neutral,High
7,135,Apple,Amyl acetate,Freshness,46,Male,Chinese,True,Neutral,High
7,136,Strawberry,Methyl anthranilate,Joy,60,Female,American,True,Calm,High
7,137,Smoky,Creosol,Mystery,39,Female,American,False,Stressed,Low
7,138,Floral,Phenyl ethyl alcohol,Delight,43,Male,Chinese,True,Stressed,Low
7,139,Ocean Breeze,Dimethyl sulfide,Freedom,45,Male,American,True,Energized,Low
7,140,Rain,Geosmin,Nature,67,Other,American,True,Neutral,Medium
7,141,Lavender,"Linalool, Linalyl acetate",Relaxation,38,Female,Chinese,False,Stressed,Low
7,142,Citrus,"Limonene, Citral",Happiness,66,Male,British,True,Stressed,Medium
7,143,Pine,Pinene,Calmness,24,Other,British,False,Neutral,Low
7,144,Fresh Linen,Aldehydes,Cleanliness,34,Other,French,False,Sad,High
7,145,Peppermint,Menthol,Refreshment,37,Female,American,False,Stressed,Low
7,146,Vanilla,Vanillin,Comfort,58,Female,Chinese,False,Calm,Medium
7,147,Rose,"Citronellol, Geraniol",Romance,66,Other,American,True,Energized,Medium
7,148,Eucalyptus,Eucalyptol,Healing,37,Male,Indian,False,Stressed,Low
7,149,Sandalwood,Santalol,Tranquility,39,Other,American,True,Stressed,High
7,150,Leather,Benzaldehyde,Luxury,45,Female,American,False,Sad,Low
7,151,Coffee,"Caffeine, Niacin",Alertness,57,Male,British,True,Calm,Low
7,152,Chocolate,Theobromine,Pleasure,66,Male,Chinese,False,Energized,Low
7,153,Burnt Wood,Guaiacol,Nostalgia,24,Other,American,True,Stressed,High
7,154,Cinnamon,Cinnamaldehyde,Warmth,18,Female,British,False,Energized,Medium
7,155,Apple,Amyl acetate,Freshness,49,Other,French,False,Neutral,High
7,156,Strawberry,Methyl anthranilate,Joy,30,Other,British,True,Stressed,Medium
7,157,Smoky,Creosol,Mystery,47,Other,British,False,Stressed,Medium
